age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
39.0,,,,,,,,,,,,,United-States,>50K
,,,HS-grad,9.0,,,,,,,,,United-States,<=50K
,,,Bachelors,13.0,,,,,,,,,United-States,>50K
37.0,,,,,,,,,,,,,United-States,>50K
90.0,,,,,,,,,,,,,United-States,>50K
,,352971.0,,14.0,,,,,,0.0,0.0,,United-States,>50K
,,,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,>50K
,,111268.0,,13.0,,,,,,0.0,0.0,,United-States,<=50K
29.0,Private,161857.0,,9.0,Married-spouse-absent,Other-service,Not-in-family,Other,Female,0.0,0.0,40.0,Columbia,<=50K
,,174789.0,,13.0,Married-civ-spouse,Prof-specialty,,,Male,,0.0,,United-States,>50K
,,,,,Divorced,,Unmarried,Other,,,0.0,28.0,United-States,<=50K
35.0,Private,,,11.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,99.0,United-States,<=50K
59.0,State-gov,,,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,60.0,United-States,<=50K
,,,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,<=50K
,,,10th,6.0,Never-married,,Not-in-family,White,Male,0.0,,,United-States,<=50K
54.0,,,HS-grad,9.0,Widowed,Adm-clerical,,,Female,,0.0,35.0,United-States,<=50K
30.0,Private,,,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,,61838.0,,7.0,,,,,,0.0,0.0,,United-States,<=50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,50.0,United-States,>50K
,,194788.0,,,,,Other-relative,,,0.0,,,United-States,<=50K
,,193773.0,,,,,Not-in-family,,,0.0,,,United-States,<=50K
,,224198.0,,9.0,,,,,,0.0,0.0,,United-States,<=50K
,,338836.0,,10.0,Married-civ-spouse,Exec-managerial,,,Male,,0.0,,United-States,>50K
,,,Bachelors,13.0,,,,,,,,,United-States,>50K
,,,,,,,,,,,,,United-States,>50K
,,90409.0,,10.0,Married-civ-spouse,Exec-managerial,,,Male,,0.0,,United-States,<=50K
,,,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,<=50K
23.0,,,HS-grad,9.0,Never-married,Machine-op-inspct,,,Male,,0.0,50.0,United-States,<=50K
,,190910.0,,,,,Husband,,,0.0,,,United-States,>50K
,,51089.0,,,,,Husband,,,0.0,,,United-States,>50K
,,,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,,Ireland,<=50K
,,,Masters,14.0,Separated,,Unmarried,White,Female,0.0,,,United-States,<=50K
23.0,,,,,,,,,,,,,United-States,<=50K
,Local-gov,247807.0,Assoc-voc,11.0,Never-married,,Not-in-family,White,Male,0.0,,40.0,United-States,>50K
,,117767.0,,,,,Own-child,,,0.0,,,United-States,<=50K
,,249541.0,,10.0,,,,,,0.0,0.0,,United-States,<=50K
,,,HS-grad,9.0,Divorced,,Not-in-family,Black,Male,0.0,,,United-States,<=50K
,,,,,Married-civ-spouse,,Husband,White,,,1977.0,40.0,United-States,>50K
,,243875.0,,11.0,Divorced,Adm-clerical,,,Male,,0.0,,United-States,<=50K
,Self-emp-not-inc,336329.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,10.0,United-States,<=50K
,,204052.0,,13.0,,,,,,0.0,0.0,,United-States,>50K
,,317360.0,,14.0,,,,,,0.0,0.0,,United-States,>50K
,,,10th,6.0,,,,,,,,,United-States,<=50K
,,156117.0,,11.0,,,,,,0.0,0.0,,United-States,<=50K
41.0,Private,,,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,6.0,Iran,<=50K
32.0,Private,,,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,3908.0,0.0,40.0,United-States,<=50K
30.0,Private,183284.0,,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
36.0,,,,,,,,,,,,,United-States,>50K
,Private,175548.0,HS-grad,9.0,Never-married,,Not-in-family,Other,Female,0.0,,35.0,United-States,<=50K
,,200700.0,,,,,Not-in-family,,,0.0,,,United-States,<=50K
,,245056.0,Preschool,,Married-civ-spouse,Transport-moving,,Black,Male,0.0,0.0,40.0,Haiti,<=50K
,,,Masters,14.0,,,,,,,,,United-States,<=50K
,,192939.0,,9.0,Divorced,Craft-repair,,,Male,,0.0,,United-States,<=50K
26.0,Private,236564.0,,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
,,,Assoc-voc,11.0,,,,,,,,,United-States,<=50K
,,,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,<=50K
,,186410.0,Some-college,,Divorced,Adm-clerical,,White,Male,0.0,0.0,38.0,United-States,<=50K
25.0,,,,,,,,,,,,,United-States,<=50K
,Self-emp-not-inc,142988.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,United-States,<=50K
32.0,,,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,,,Male,,0.0,40.0,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,,Some-college,10.0,Widowed,,Unmarried,White,Female,0.0,,,United-States,<=50K
17.0,,,,,,,,,,,,,United-States,<=50K
,,200381.0,,10.0,Never-married,?,,,Female,,0.0,,United-States,<=50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,7.0,United-States,<=50K
,,,,,Never-married,,Unmarried,White,,,0.0,20.0,United-States,<=50K
,,,,,Divorced,,Not-in-family,White,,,0.0,40.0,United-States,<=50K
,Private,116358.0,Masters,14.0,Married-civ-spouse,,Husband,Asian-Pac-Islander,Male,0.0,,40.0,Taiwan,>50K
,,162621.0,,10.0,Never-married,Tech-support,,,Male,,0.0,,United-States,<=50K
,,30653.0,Masters,,Married-civ-spouse,Farming-fishing,,White,Male,2407.0,0.0,98.0,United-States,<=50K
,,454915.0,,6.0,Divorced,Craft-repair,,,Male,,0.0,,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,,,,Never-married,,Own-child,Amer-Indian-Eskimo,,,0.0,40.0,United-States,<=50K
22.0,Private,,,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
31.0,Self-emp-not-inc,,,10.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,60.0,United-States,>50K
54.0,Private,,,10.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,40.0,United-States,>50K
57.0,,,,,,,,,,,,,United-States,>50K
,,441227.0,,,,,Husband,,,7298.0,,,United-States,>50K
,,,HS-grad,9.0,Married-spouse-absent,,Not-in-family,White,Male,0.0,,,United-States,<=50K
51.0,Private,29036.0,,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
,,,11th,7.0,,,,,,,,,United-States,<=50K
,,,Some-college,10.0,,,,,,,,,United-States,<=50K
53.0,Local-gov,,,10.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,116167.0,HS-grad,,Never-married,Other-service,,White,Female,0.0,0.0,16.0,United-States,<=50K
,,165315.0,,,,,Unmarried,,,0.0,,,United-States,<=50K
,Private,200207.0,HS-grad,9.0,Never-married,,Own-child,White,Male,0.0,,40.0,United-States,<=50K
,,351161.0,,14.0,Married-civ-spouse,?,,,Male,,0.0,,United-States,>50K
23.0,Private,,,12.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
,,,HS-grad,9.0,,,,,,,,,United-States,>50K
,,152652.0,,,,,Husband,,,0.0,,,United-States,<=50K
30.0,Local-gov,131776.0,,14.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
,,69847.0,Bachelors,,Never-married,Prof-specialty,,Asian-Pac-Islander,Female,0.0,0.0,20.0,United-States,<=50K
,,,Bachelors,13.0,,,,,,,,,United-States,>50K
,Private,115831.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,United-States,<=50K
,,251325.0,,10.0,Never-married,Sales,,,Female,,0.0,,?,<=50K
,,,Masters,14.0,,,,,,,,,United-States,<=50K
20.0,Private,124751.0,,10.0,Never-married,Priv-house-serv,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
,,,HS-grad,9.0,Never-married,,Own-child,Asian-Pac-Islander,Female,0.0,,,Philippines,<=50K
,,178551.0,HS-grad,,Married-civ-spouse,Craft-repair,,White,Male,0.0,0.0,40.0,United-States,<=50K
,,,,,Never-married,,Not-in-family,White,,,0.0,40.0,United-States,<=50K
,,112761.0,,9.0,,,,,,0.0,0.0,,United-States,<=50K
,,,Some-college,10.0,,,,,,,,,United-States,<=50K
42.0,Self-emp-not-inc,53956.0,,9.0,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,55.0,United-States,<=50K
,Private,156400.0,Some-college,10.0,Divorced,,Unmarried,White,Female,0.0,,40.0,United-States,<=50K
,,180551.0,HS-grad,,Divorced,Exec-managerial,,White,Female,0.0,0.0,40.0,United-States,<=50K
,,,,,Divorced,,Not-in-family,White,,,1876.0,40.0,United-States,<=50K
33.0,,,,,,,,,,,,,China,<=50K
,,190543.0,,10.0,,,,,,0.0,0.0,,United-States,>50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,40.0,United-States,<=50K
49.0,,,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,,,Male,,0.0,35.0,Germany,<=50K
51.0,Private,,,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,21.0,United-States,<=50K
,,356824.0,,,,,Not-in-family,,,0.0,,,United-States,<=50K
,,214120.0,,,,,Own-child,,,0.0,,,United-States,<=50K
46.0,,,Bachelors,13.0,Married-civ-spouse,Adm-clerical,,,Male,,2415.0,35.0,Philippines,>50K
,,214781.0,Masters,,Married-civ-spouse,Prof-specialty,,White,Male,0.0,0.0,45.0,United-States,>50K
,,116677.0,,9.0,Married-civ-spouse,Sales,,,Male,,0.0,,United-States,<=50K
,,198884.0,,,,,Husband,,,0.0,,,United-States,<=50K
36.0,,,HS-grad,9.0,Married-civ-spouse,Farming-fishing,,,Male,,0.0,84.0,United-States,<=50K
48.0,,,,,,,,,,,,,United-States,>50K
,,31460.0,HS-grad,,Divorced,Other-service,,White,Male,0.0,0.0,38.0,United-States,<=50K
,,,,,Married-civ-spouse,,Husband,White,,,1902.0,40.0,United-States,<=50K
,,195770.0,Some-college,,Never-married,Exec-managerial,,White,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Federal-gov,,,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
,,126336.0,,9.0,,,,,,0.0,0.0,,United-States,<=50K
43.0,Private,,,9.0,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
,,244668.0,HS-grad,,Divorced,Tech-support,,White,Male,8614.0,0.0,40.0,Mexico,>50K
,,153976.0,,,,,Husband,,,0.0,,,United-States,>50K
,,82049.0,,,,,Husband,,,0.0,,,United-States,<=50K
,,115613.0,,9.0,Married-civ-spouse,Craft-repair,,,Male,,0.0,,United-States,>50K
,Private,82508.0,Some-college,10.0,Never-married,,Not-in-family,White,Male,0.0,,40.0,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
25.0,Private,,,13.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
,,136331.0,,9.0,,,,,,0.0,0.0,,United-States,<=50K
,Private,149624.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,,,,Divorced,,Unmarried,White,,,0.0,30.0,United-States,>50K
,,,,,,,,,,,,,United-States,>50K
22.0,,,,,,,,,,,,,United-States,<=50K
45.0,Federal-gov,,,9.0,Divorced,Tech-support,Not-in-family,White,Female,4865.0,0.0,40.0,United-States,<=50K
27.0,,,HS-grad,9.0,Married-civ-spouse,Craft-repair,,,Male,,0.0,40.0,United-States,<=50K
55.0,Private,144071.0,,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,18.0,United-States,>50K
,Private,114292.0,11th,7.0,Never-married,,Unmarried,White,Male,0.0,,40.0,United-States,<=50K
,,,,,Never-married,,Own-child,White,,,0.0,24.0,United-States,<=50K
,,369843.0,HS-grad,,Married-civ-spouse,Other-service,,White,Male,0.0,0.0,50.0,United-States,<=50K
,,442131.0,,9.0,Never-married,Handlers-cleaners,,,Female,,0.0,,United-States,<=50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,60.0,United-States,>50K
,,,,,,,,,,,,,United-States,<=50K
,,172571.0,,10.0,Divorced,Adm-clerical,,,Male,,0.0,,United-States,>50K
52.0,Private,99736.0,,14.0,Divorced,Prof-specialty,Unmarried,White,Male,15020.0,0.0,50.0,United-States,>50K
,,,HS-grad,9.0,Widowed,,Not-in-family,White,Female,0.0,,,United-States,<=50K
,,,Some-college,10.0,,,,,,,,,Germany,<=50K
26.0,,,HS-grad,9.0,Never-married,Other-service,,,Male,,0.0,40.0,United-States,<=50K
37.0,Self-emp-not-inc,245372.0,,13.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,0.0,15.0,United-States,<=50K
,,227890.0,,10.0,,,,,,0.0,0.0,,United-States,>50K
,,,,,Married-civ-spouse,,Wife,White,,,0.0,35.0,United-States,>50K
49.0,Private,,,10.0,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
18.0,,,11th,7.0,Never-married,Machine-op-inspct,,,Male,,0.0,4.0,United-States,<=50K
67.0,,,,,,,,,,,,,United-States,<=50K
,,,10th,6.0,,,,,,,,,United-States,<=50K
30.0,Private,234753.0,,11.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,34.0,United-States,>50K
48.0,Private,,,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,38.0,United-States,<=50K
,,,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,<=50K
20.0,,,,,,,,,,,,,United-States,<=50K
,,116103.0,Some-college,,Separated,Craft-repair,,White,Male,4934.0,0.0,47.0,United-States,>50K
67.0,?,,,9.0,Widowed,?,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
,,,,,,,,,,,,,United-States,>50K
,,,HS-grad,9.0,,,,,,,,,United-States,<=50K
,,227392.0,,14.0,Married-civ-spouse,Prof-specialty,,,Male,,0.0,,United-States,<=50K
26.0,Private,,,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K
45.0,Local-gov,,,10.0,Divorced,Adm-clerical,Unmarried,Black,Female,6497.0,0.0,35.0,United-States,<=50K
,,286789.0,,16.0,,,,,,0.0,0.0,,United-States,>50K
,,,,,,,,,,,,,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
23.0,Private,,,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K
,,147653.0,,6.0,,,,,,0.0,1977.0,,?,>50K
51.0,,,Masters,14.0,Married-civ-spouse,Exec-managerial,,,Male,,1887.0,47.0,United-States,>50K
,,62952.0,,9.0,Never-married,Craft-repair,,,Male,,0.0,,United-States,<=50K
,,,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,>50K
64.0,Local-gov,,,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3137.0,0.0,40.0,United-States,<=50K
54.0,Private,280292.0,,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,32.0,United-States,<=50K
,,142501.0,,9.0,,,,,,0.0,0.0,,United-States,<=50K
,,,HS-grad,9.0,Never-married,,Not-in-family,White,Female,0.0,,,United-States,<=50K
42.0,Private,,,9.0,Married-civ-spouse,Sales,Husband,White,Male,5178.0,0.0,50.0,United-States,>50K
,,,11th,7.0,Never-married,,Own-child,White,Female,0.0,,,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,119170.0,,7.0,Never-married,Exec-managerial,,,Female,,0.0,,United-States,<=50K
,,,,,,,,,,,,,United-States,>50K
,,,,,,,,,,,,,United-States,<=50K
39.0,Private,294183.0,,9.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
,,145784.0,,9.0,Never-married,Other-service,,,Female,,0.0,,?,<=50K
,,196373.0,HS-grad,,Married-civ-spouse,Farming-fishing,,White,Male,0.0,1672.0,40.0,United-States,<=50K
43.0,Private,150519.0,,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
23.0,,,,,,,,,,,,,United-States,<=50K
26.0,Private,,,7.0,Married-civ-spouse,Other-service,Other-relative,White,Male,0.0,0.0,25.0,United-States,<=50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,40.0,United-States,>50K
,,,HS-grad,9.0,Never-married,,Own-child,White,Male,0.0,,,United-States,<=50K
,,195199.0,,9.0,,,,,,0.0,0.0,,United-States,<=50K
28.0,,,,,,,,,,,,,United-States,<=50K
23.0,,,,,,,,,,,,,United-States,<=50K
,,,,,Divorced,,Not-in-family,White,,,0.0,37.0,United-States,<=50K
73.0,Self-emp-not-inc,336007.0,,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,184306.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,,45.0,United-States,<=50K
55.0,?,,,4.0,Divorced,?,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
30.0,Local-gov,,,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,80.0,United-States,<=50K
,,132661.0,Assoc-voc,,Never-married,Adm-clerical,,White,Female,0.0,0.0,60.0,United-States,<=50K
29.0,,,Bachelors,13.0,Never-married,Prof-specialty,,,Male,,0.0,40.0,United-States,>50K
,Private,108116.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,,60.0,United-States,>50K
,,,Assoc-voc,11.0,Never-married,,Not-in-family,White,Male,0.0,,,Ireland,<=50K
,,,,,Never-married,,Own-child,Black,,,0.0,40.0,United-States,<=50K
,,,,,,,,,,,,,United-States,>50K
59.0,,,Bachelors,13.0,Married-civ-spouse,Exec-managerial,,,Male,,0.0,50.0,United-States,>50K
32.0,,,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,,,Male,,0.0,40.0,United-States,>50K
41.0,,,Bachelors,13.0,Divorced,Other-service,,,Female,,0.0,40.0,Vietnam,<=50K
31.0,Private,128220.0,,4.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
80.0,,,,,,,,,,,,,United-States,<=50K
,Federal-gov,218782.0,HS-grad,9.0,Married-civ-spouse,,Husband,Other,Male,0.0,,40.0,United-States,<=50K
,,,Some-college,10.0,,,,,,,,,United-States,<=50K
,,90393.0,,,,,Husband,,,0.0,,,United-States,<=50K
,,177647.0,,9.0,,,,,,0.0,0.0,,United-States,<=50K
52.0,,,,,,,,,,,,,United-States,<=50K
,Private,209297.0,HS-grad,9.0,Never-married,,Not-in-family,Black,Male,0.0,,40.0,United-States,<=50K
46.0,,,,,,,,,,,,,United-States,<=50K
,,,HS-grad,9.0,Never-married,,Not-in-family,White,Female,0.0,,,United-States,<=50K
40.0,,,Bachelors,13.0,Married-civ-spouse,Prof-specialty,,,Male,,0.0,48.0,United-States,<=50K
,,443546.0,,9.0,,,,,,0.0,0.0,,Germany,<=50K
42.0,Self-emp-inc,184018.0,,9.0,Divorced,Sales,Unmarried,White,Male,1151.0,0.0,50.0,United-States,<=50K
,,163090.0,,12.0,Never-married,Sales,,,Male,,0.0,,United-States,<=50K
23.0,,,,,,,,,,,,,United-States,<=50K
,,,,,Divorced,,Own-child,White,,,0.0,32.0,United-States,<=50K
23.0,Private,175431.0,,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,2174.0,0.0,40.0,United-States,<=50K
,,115332.0,,9.0,Married-civ-spouse,Transport-moving,,,Male,,0.0,,United-States,<=50K
,,195104.0,,9.0,,,,,,0.0,0.0,,United-States,<=50K
,Private,176079.0,Masters,14.0,Divorced,,Not-in-family,White,Female,0.0,,40.0,United-States,<=50K
,,288568.0,HS-grad,,Married-civ-spouse,Craft-repair,,White,Male,0.0,0.0,40.0,United-States,>50K
36.0,Private,117381.0,,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,,,Assoc-voc,11.0,Divorced,,Not-in-family,White,Female,0.0,,,United-States,<=50K
,,184005.0,HS-grad,,Divorced,Exec-managerial,,Amer-Indian-Eskimo,Female,3325.0,0.0,45.0,United-States,<=50K
,,168038.0,,13.0,Married-civ-spouse,Exec-managerial,,,Male,,0.0,,United-States,<=50K
61.0,Private,,,9.0,Widowed,Craft-repair,Not-in-family,Black,Female,0.0,1669.0,50.0,United-States,<=50K
,,143791.0,,6.0,,,,,,0.0,0.0,,United-States,<=50K
,,123464.0,HS-grad,,Married-civ-spouse,?,,White,Male,0.0,0.0,45.0,United-States,<=50K
29.0,,,,,,,,,,,,,United-States,<=50K
,,,Bachelors,13.0,,,,,,,,,United-States,>50K
,,150917.0,,4.0,Married-civ-spouse,Sales,,,Male,,0.0,,United-States,<=50K
,,,,,Married-civ-spouse,,Husband,White,,,0.0,50.0,United-States,<=50K
,,274198.0,,3.0,,,,,,0.0,0.0,,Mexico,<=50K
,,244856.0,,13.0,,,,,,4386.0,0.0,,United-States,>50K
,Private,39827.0,Some-college,10.0,Married-civ-spouse,,Wife,Other,Female,0.0,,40.0,Puerto-Rico,<=50K
,,,HS-grad,9.0,,,,,,,,,United-States,<=50K
,,,Assoc-acdm,12.0,,,,,,,,,United-States,>50K
,,,Some-college,10.0,Never-married,,Not-in-family,White,Female,0.0,,,United-States,<=50K
,,403550.0,Some-college,,Married-civ-spouse,Craft-repair,,White,Male,0.0,0.0,50.0,United-States,<=50K
,,,,,,,,,,,,,United-States,>50K
23.0,,,10th,6.0,Never-married,Handlers-cleaners,,,Male,,0.0,40.0,United-States,<=50K
51.0,,,,,,,,,,,,,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
,Private,281751.0,Some-college,10.0,Divorced,,Unmarried,White,Female,0.0,,30.0,United-States,<=50K
,,427686.0,1st-4th,,Married-civ-spouse,Handlers-cleaners,,White,Male,0.0,0.0,40.0,Mexico,<=50K
,,,HS-grad,9.0,,,,,,,,,United-States,<=50K
,,,Some-college,10.0,,,,,,,,,United-States,<=50K
,,230545.0,HS-grad,,Never-married,Adm-clerical,,White,Female,0.0,0.0,35.0,Puerto-Rico,<=50K
,,,HS-grad,9.0,,,,,,,,,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
51.0,Private,,,9.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
20.0,,,,,,,,,,,,,United-States,<=50K
43.0,,,Bachelors,13.0,Never-married,Prof-specialty,,,Male,,0.0,40.0,?,>50K
,,,,,Never-married,,Own-child,White,,,0.0,40.0,United-States,<=50K
,Private,119939.0,11th,7.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,United-States,<=50K
,,95630.0,,5.0,,,,,,0.0,0.0,,United-States,<=50K
,,245317.0,HS-grad,,Married-civ-spouse,Adm-clerical,,White,Male,0.0,0.0,40.0,United-States,<=50K
,,88055.0,,13.0,Married-civ-spouse,Machine-op-inspct,,,Male,,0.0,,United-States,<=50K
,,140985.0,Bachelors,,Married-civ-spouse,Adm-clerical,,White,Female,99999.0,0.0,30.0,United-States,>50K
,,273287.0,,10.0,,,,,,0.0,0.0,,Jamaica,<=50K
,,,,,Married-civ-spouse,,Wife,White,,,0.0,20.0,United-States,<=50K
,Private,255439.0,Some-college,10.0,Never-married,,Not-in-family,White,Male,0.0,,40.0,United-States,<=50K
,Self-emp-inc,141609.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,,50.0,United-States,>50K
,,,9th,5.0,,,,,,,,,United-States,<=50K
,,155397.0,,13.0,,,,,,0.0,0.0,,United-States,<=50K
,,123681.0,,14.0,,,,,,7688.0,0.0,,United-States,>50K
22.0,,,,,,,,,,,,,United-States,<=50K
49.0,Self-emp-inc,119565.0,,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
,,341643.0,,12.0,,,,,,0.0,0.0,,United-States,<=50K
,Federal-gov,81853.0,HS-grad,9.0,Divorced,,Unmarried,Asian-Pac-Islander,Female,0.0,,40.0,?,<=50K
,,180859.0,,10.0,,,,,,0.0,0.0,,United-States,<=50K
74.0,,,1st-4th,2.0,Widowed,Priv-house-serv,,,Female,,0.0,15.0,United-States,<=50K
,,205950.0,HS-grad,,Married-civ-spouse,Craft-repair,,White,Male,0.0,0.0,40.0,United-States,<=50K
,,,,,Married-civ-spouse,,Wife,White,,,0.0,40.0,United-States,>50K
,,,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,>50K
,,,Doctorate,16.0,,,,,,,,,United-States,>50K
,,44489.0,,9.0,Widowed,Farming-fishing,,,Male,,0.0,,United-States,<=50K
33.0,,,,,,,,,,,,,United-States,<=50K
,,276559.0,,13.0,,,,,,7298.0,0.0,,United-States,>50K
,,,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,,,United-States,<=50K
,,,,,,,,,,,,,United-States,<=50K
,,,Assoc-voc,11.0,Divorced,,Not-in-family,White,Male,13550.0,,,United-States,>50K
,,89400.0,,10.0,Widowed,Exec-managerial,,,Female,,0.0,,United-States,<=50K
29.0,Private,52199.0,,9.0,Married-spouse-absent,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
32.0,Private,154210.0,,14.0,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0.0,1902.0,45.0,Japan,>50K
32.0,,,,,,,,,,,,,United-States,>50K
37.0,,,,,,,,,,,,,United-States,>50K
76.0,Local-gov,224058.0,,6.0,Divorced,Transport-moving,Not-in-family,Black,Male,0.0,0.0,20.0,United-States,<=50K
,,211938.0,,6.0,Never-married,Transport-moving,,,Male,,0.0,,United-States,<=50K
,,405309.0,,,,,Husband,,,0.0,,,United-States,<=50K
25.0,,,,,,,,,,,,,Vietnam,<=50K
,,,,,Never-married,,Not-in-family,White,,,0.0,45.0,United-States,<=50K
25.0,,,HS-grad,9.0,Divorced,Craft-repair,,,Male,,0.0,50.0,United-States,<=50K
55.0,,,Bachelors,13.0,Divorced,Adm-clerical,,,Female,,0.0,73.0,United-States,<=50K
,Private,481987.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,United-States,>50K
,Private,190491.0,Doctorate,16.0,Married-civ-spouse,,Husband,White,Male,15024.0,,45.0,United-States,>50K
,,,,,,,,,,,,,United-States,<=50K
49.0,,,,,,,,,,,,,United-States,>50K
57.0,Self-emp-inc,,,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,,,,,Divorced,,Unmarried,White,,,0.0,40.0,United-States,<=50K
42.0,,,HS-grad,9.0,Married-civ-spouse,Craft-repair,,,Male,,0.0,40.0,United-States,<=50K
,,199586.0,,9.0,,,,,,0.0,0.0,,United-States,<=50K
40.0,Private,171234.0,,11.0,Never-married,Prof-specialty,Unmarried,White,Female,0.0,0.0,24.0,United-States,<=50K
